rider_name,position,won,stage_type,elevation,distance_km,pcs_ranking,rider_type,gap_pct,hist_stage_wins,RCS_ranking
BardetRomain,1,1,mountain,3821,206.0,0,Climber,0.0,0,0
van den BroekFrank,2,0,mountain,3821,206.0,0,GC,0.0,0,0
van AertWout,3,0,mountain,3821,206.0,0,Classic,0.0271,0,0
PogačarTadej,4,0,mountain,3821,206.0,0,Climber,0.0271,0,0
Van GilsMaxim,5,0,mountain,3821,206.0,0,Classic,0.0271,0,0
AranburuAlex,6,0,mountain,3821,206.0,0,Classic,0.0271,0,0
PedersenMads,7,0,mountain,3821,206.0,0,Classic,0.0271,0,0
EvenepoelRemco,8,0,mountain,3821,206.0,0,TT,0.0271,0,0
BilbaoPello,9,0,mountain,3821,206.0,0,Climber,0.0271,0,0
BettiolAlberto,10,0,mountain,3821,206.0,0,Classic,0.0271,0,0
PidcockTom,11,0,mountain,3821,206.0,0,Classic,0.0271,0,0
BernalEgan,12,0,mountain,3821,206.0,0,GC,0.0271,0,0
Van WilderIlan,13,0,mountain,3821,206.0,0,GC,0.0271,0,0
CampenaertsVictor,14,0,mountain,3821,206.0,0,TT,0.0271,0,0
HindleyJai,15,0,mountain,3821,206.0,0,Climber,0.0271,0,0
VingegaardJonas,16,0,mountain,3821,206.0,0,GC,0.0271,0,0
Gee-WestDerek,17,0,mountain,3821,206.0,0,Climber,0.0271,0,0
VlasovAleksandr,18,0,mountain,3821,206.0,0,Climber,0.0271,0,0
SkujiņšToms,19,0,mountain,3821,206.0,0,Classic,0.0271,0,0
ThomasGeraint,20,0,mountain,3821,206.0,0,GC,0.0271,0,0
CrasSteff,21,0,mountain,3821,206.0,0,GC,0.0271,0,0
CarapazRichard,22,0,mountain,3821,206.0,0,Climber,0.0271,0,0
JorgensonMatteo,23,0,mountain,3821,206.0,0,GC,0.0271,0,0
JohannessenTobias Halland,24,0,mountain,3821,206.0,0,Climber,0.0271,0,0
MartinGuillaume,25,0,mountain,3821,206.0,0,Climber,0.0271,0,0
MasEnric,26,0,mountain,3821,206.0,0,Climber,0.0271,0,0
HaigJack,27,0,mountain,3821,206.0,0,GC,0.0271,0,0
RodríguezCarlos,28,0,mountain,3821,206.0,0,GC,0.0271,0,0
OnleyOscar,29,0,mountain,3821,206.0,0,GC,0.0271,0,0
EikingOdd Christian,30,0,mountain,3821,206.0,0,GC,0.0271,0,0
CicconeGiulio,31,0,mountain,3821,206.0,0,Climber,0.0271,0,0
LandaMikel,32,0,mountain,3821,206.0,0,Climber,0.0271,0,0
KulsetJohannes,33,0,mountain,3821,206.0,0,GC,0.0271,0,0
RogličPrimož,34,0,mountain,3821,206.0,0,Climber,0.0271,0,0
De PlusLaurens,35,0,mountain,3821,206.0,0,GC,0.0271,0,0
YatesSimon,36,0,mountain,3821,206.0,0,Climber,0.0271,0,0
AyusoJuan,37,0,mountain,3821,206.0,0,Climber,0.0271,0,0
BarguilWarren,38,0,mountain,3821,206.0,0,Climber,0.0271,0,0
CostaRui,39,0,mountain,3821,206.0,0,GC,0.0271,0,0
HarperChris,40,0,mountain,3821,206.0,0,GC,0.0271,0,0
GallFelix,41,0,mountain,3821,206.0,0,Climber,0.0271,0,0
ArmirailBruno,42,0,mountain,3821,206.0,0,TT,0.0271,0,0
AlmeidaJoão,43,0,mountain,3821,206.0,0,GC,0.0271,0,0
SivakovPavel,44,0,mountain,3821,206.0,0,GC,0.0271,0,0
YatesAdam,45,0,mountain,3821,206.0,0,Climber,0.0271,0,0
RomoJavier,46,0,mountain,3821,206.0,0,GC,0.0271,0,0
BuitragoSantiago,47,0,mountain,3821,206.0,0,Climber,0.0271,0,0
MeintjesLouis,48,0,mountain,3821,206.0,0,GC,0.0271,0,0
KwiatkowskiMichał,49,0,mountain,3821,206.0,0,Classic,0.0868,0,0
HealyBen,50,0,mountain,3821,206.0,0,Climber,0.0976,0,0
PowlessNeilson,51,0,mountain,3821,206.0,0,Classic,0.1844,0,0
KeldermanWilco,52,0,mountain,3821,206.0,0,GC,0.2061,0,0
BernardJulien,53,0,mountain,3821,206.0,0,GC,0.4555,0,0
VeronaCarlos,54,0,mountain,3821,206.0,0,GC,0.4555,0,0
MadouasValentin,55,0,mountain,3821,206.0,0,Classic,0.5477,0,0
VervaekeLouis,56,0,mountain,3821,206.0,0,GC,2.9281,0,0
GibbonsRyan,57,0,mountain,3821,206.0,0,Hills,2.9281,0,0
FormoloDavide,58,0,mountain,3821,206.0,0,Climber,4.6416,0,0
TratnikJan,59,0,mountain,3821,206.0,0,TT,4.6416,0,0
JungelsBob,60,0,mountain,3821,206.0,0,TT,4.8964,0,0
AbrahamsenJonas,61,0,mountain,3821,206.0,0,Classic,4.8964,0,0
TejadaHarold,62,0,mountain,3821,206.0,0,Climber,4.8964,0,0
BeullensCedric,63,0,mountain,3821,206.0,0,Classic,6.1056,0,0
OliveiraNelson,64,0,mountain,3821,206.0,0,TT,6.1056,0,0
PageHugo,65,0,mountain,3821,206.0,0,Classic,6.1056,0,0
LauranceAxel,66,0,mountain,3821,206.0,0,Hills,6.1056,0,0
LapeiraPaul,67,0,mountain,3821,206.0,0,Classic,6.1056,0,0
PacherQuentin,68,0,mountain,3821,206.0,0,Hills,6.1056,0,0
RodríguezCristián,69,0,mountain,3821,206.0,0,GC,6.1056,0,0
GrellierFabien,70,0,mountain,3821,206.0,0,Classic,6.1056,0,0
GenietsKevin,71,0,mountain,3821,206.0,0,Classic,6.1056,0,0
Van MoerBrent,72,0,mountain,3821,206.0,0,Classic,6.1056,0,0
Kragh AndersenSøren,73,0,mountain,3821,206.0,0,TT,6.1056,0,0
FuglsangJakob,74,0,mountain,3821,206.0,0,GC,6.1056,0,0
NeilandsKrists,75,0,mountain,3821,206.0,0,Classic,6.1056,0,0
GoossensKobe,76,0,mountain,3821,206.0,0,Classic,6.1056,0,0
KüngStefan,77,0,mountain,3821,206.0,0,TT,6.1056,0,0
SolerMarc,78,0,mountain,3821,206.0,0,Climber,6.1056,0,0
GrégoireRomain,79,0,mountain,3821,206.0,0,Classic,6.1056,0,0
MohoričMatej,80,0,mountain,3821,206.0,0,Classic,6.1056,0,0
CastroviejoJonathan,81,0,mountain,3821,206.0,0,TT,6.1056,0,0
IzagirreIon,82,0,mountain,3821,206.0,0,GC,6.1056,0,0
HerradaJesús,83,0,mountain,3821,206.0,0,GC,6.1056,0,0
HouleHugo,84,0,mountain,3821,206.0,0,GC,6.1056,0,0
MosconGianni,85,0,mountain,3821,206.0,0,Classic,6.1056,0,0
VanhouckeHarm,86,0,mountain,3821,206.0,0,GC,6.1056,0,0
VermeerschGianni,87,0,mountain,3821,206.0,0,Classic,6.1056,0,0
van der PoelMathieu,88,0,mountain,3821,206.0,0,Classic,6.1056,0,0
BenootTiesj,89,0,mountain,3821,206.0,0,Classic,6.1056,0,0
LemmenBart,90,0,mountain,3821,206.0,0,GC,6.1056,0,0
LutsenkoAlexey,91,0,mountain,3821,206.0,0,GC,8.0252,0,0
CortMagnus,92,0,mountain,3821,206.0,0,Hills,8.0252,0,0
TillerRasmus,93,0,mountain,3821,206.0,0,Classic,8.0414,0,0
StuyvenJasper,94,0,mountain,3821,206.0,0,Classic,8.0414,0,0
ArndtNikias,95,0,mountain,3821,206.0,0,Hills,8.0414,0,0
De LieArnaud,96,0,mountain,3821,206.0,0,Classic,9.5109,0,0
GrignardSébastien,97,0,mountain,3821,206.0,0,Classic,9.5109,0,0
WellensTim,98,0,mountain,3821,206.0,0,GC,9.5109,0,0
WærenskjoldSøren,99,0,mountain,3821,206.0,0,Classic,9.5109,0,0
EekhoffNils,100,0,mountain,3821,206.0,0,Classic,9.5109,0,0
DémareArnaud,101,0,mountain,3821,206.0,0,Classic,9.5109,0,0
DenzNico,102,0,mountain,3821,206.0,0,Hills,9.5109,0,0
DegenkolbJohn,103,0,mountain,3821,206.0,0,Classic,9.5109,0,0
PolittNils,104,0,mountain,3821,206.0,0,Classic,9.5109,0,0
DujardinSandy,105,0,mountain,3821,206.0,0,Classic,9.5109,0,0
RussoClément,106,0,mountain,3821,206.0,0,Classic,9.5109,0,0
DeclercqTim,107,0,mountain,3821,206.0,0,Classic,9.5109,0,0
JegatJordan,108,0,mountain,3821,206.0,0,Climber,9.5109,0,0
NaesenOliver,109,0,mountain,3821,206.0,0,Classic,9.5109,0,0
TurgisAnthony,110,0,mountain,3821,206.0,0,Classic,9.5109,0,0
PetersNans,111,0,mountain,3821,206.0,0,Classic,9.5109,0,0
van den BergMarijn,112,0,mountain,3821,206.0,0,Hills,9.5109,0,0
GodonDorian,113,0,mountain,3821,206.0,0,Hills,9.5109,0,0
BisseggerStefan,114,0,mountain,3821,206.0,0,TT,9.5109,0,0
ProdhommeNicolas,115,0,mountain,3821,206.0,0,GC,9.5109,0,0
SobreroMatteo,116,0,mountain,3821,206.0,0,TT,9.5109,0,0
GhysRobbe,117,0,mountain,3821,206.0,0,Classic,9.5109,0,0
TurnerBen,118,0,mountain,3821,206.0,0,Hills,9.5109,0,0
LaporteChristophe,119,0,mountain,3821,206.0,0,Classic,9.5109,0,0
WrightFred,120,0,mountain,3821,206.0,0,Hills,9.5109,0,0
BauhausPhil,121,0,mountain,3821,206.0,0,Sprint,9.5109,0,0
GirmayBiniam,122,0,mountain,3821,206.0,0,Classic,9.5109,0,0
PedersenCasper,123,0,mountain,3821,206.0,0,Classic,9.5109,0,0
QuinnSean,124,0,mountain,3821,206.0,0,GC,9.5109,0,0
GeschkeSimon,125,0,mountain,3821,206.0,0,Climber,9.5109,0,0
van PoppelDanny,126,0,mountain,3821,206.0,0,Sprint,9.5109,0,0
DurbridgeLuke,127,0,mountain,3821,206.0,0,TT,9.5109,0,0
MartinezLenny,128,0,mountain,3821,206.0,0,Climber,9.5109,0,0
ZimmermannGeorg,129,0,mountain,3821,206.0,0,Classic,9.5109,0,0
BurgaudeauMathieu,130,0,mountain,3821,206.0,0,Hills,9.5109,0,0
Juul-JensenChristopher,131,0,mountain,3821,206.0,0,GC,9.5109,0,0
AllegaertPiet,132,0,mountain,3821,206.0,0,Classic,9.5109,0,0
TeunissenMike,133,0,mountain,3821,206.0,0,Classic,9.5109,0,0
PoelsWout,134,0,mountain,3821,206.0,0,Climber,9.5109,0,0
CoquardBryan,135,0,mountain,3821,206.0,0,Sprint,9.5109,0,0
GauduDavid,136,0,mountain,3821,206.0,0,Climber,9.5109,0,0
WilliamsStephen,137,0,mountain,3821,206.0,0,GC,9.5109,0,0
BoivinGuillaume,138,0,mountain,3821,206.0,0,Classic,9.5109,0,0
VauquelinKévin,139,0,mountain,3821,206.0,0,GC,9.5109,0,0
MezgecLuka,140,0,mountain,3821,206.0,0,Hills,9.5109,0,0
StewartJake,141,0,mountain,3821,206.0,0,Hills,9.5109,0,0
BennettSam,142,0,mountain,3821,206.0,0,Sprint,9.5109,0,0
HallerMarco,143,0,mountain,3821,206.0,0,Classic,9.5109,0,0
MatthewsMichael,144,0,mountain,3821,206.0,0,Classic,9.5109,0,0
MühlbergerGregor,145,0,mountain,3821,206.0,0,Climber,9.5109,0,0
AckermannPascal,146,0,mountain,3821,206.0,0,Sprint,9.5109,0,0
LazkanoOier,147,0,mountain,3821,206.0,0,Classic,9.5109,0,0
ChampoussinClément,148,0,mountain,3821,206.0,0,Climber,9.5109,0,0
García PiernaRaúl,149,0,mountain,3821,206.0,0,GC,9.5109,0,0
DriznersJarrad,150,0,mountain,3821,206.0,0,GC,9.5109,0,0
DillierSilvan,151,0,mountain,3821,206.0,0,Classic,9.8579,0,0
ReindersElmar,152,0,mountain,3821,206.0,0,Classic,9.8579,0,0
CapiotAmaury,153,0,mountain,3821,206.0,0,Classic,9.8579,0,0
RenardAlexis,154,0,mountain,3821,206.0,0,Classic,9.8579,0,0
GachignardThomas,155,0,mountain,3821,206.0,0,GC,9.8579,0,0
GroenewegenDylan,156,0,mountain,3821,206.0,0,Sprint,9.8579,0,0
PhilipsenJasper,157,0,mountain,3821,206.0,0,Sprint,9.8579,0,0
LampaertYves,158,0,mountain,3821,206.0,0,Classic,9.8579,0,0
RexLaurenz,159,0,mountain,3821,206.0,0,Classic,9.8579,0,0
KristoffAlexander,160,0,mountain,3821,206.0,0,Classic,9.8579,0,0
McLayDaniel,161,0,mountain,3821,206.0,0,Sprint,9.8579,0,0
HirtJan,162,0,mountain,3821,206.0,0,GC,9.8579,0,0
ThijssenGerben,163,0,mountain,3821,206.0,0,Sprint,9.8579,0,0
VercherMattéo,164,0,mountain,3821,206.0,0,Hills,9.8579,0,0
GaviriaFernando,165,0,mountain,3821,206.0,0,Sprint,9.8579,0,0
MozzatoLuca,166,0,mountain,3821,206.0,0,Classic,9.8579,0,0
ZingleAxel,167,0,mountain,3821,206.0,0,Classic,9.8579,0,0
FedorovYevgeniy,168,0,mountain,3821,206.0,0,Classic,12.7535,0,0
BalleriniDavide,169,0,mountain,3821,206.0,0,Classic,12.7535,0,0
RickaertJonas,170,0,mountain,3821,206.0,0,Classic,12.7535,0,0
MørkøvMichael,171,0,mountain,3821,206.0,0,Classic,12.7535,0,0
WeltenBram,172,0,mountain,3821,206.0,0,Classic,12.7535,0,0
BolCees,173,0,mountain,3821,206.0,0,Sprint,12.7535,0,0
CavendishMark,174,0,mountain,3821,206.0,0,Sprint,12.7535,0,0
JakobsenFabio,175,0,mountain,3821,206.0,0,Sprint,12.7535,0,0
VauquelinKévin,1,1,hilly,1859,199.2,0,GC,0.0,0,0
AbrahamsenJonas,2,0,hilly,1859,199.2,0,Classic,0.2115,0,0
PacherQuentin,3,0,hilly,1859,199.2,0,Hills,0.2879,0,0
RodríguezCristián,4,0,hilly,1859,199.2,0,GC,0.2879,0,0
TejadaHarold,5,0,hilly,1859,199.2,0,Climber,0.2879,0,0
OliveiraNelson,6,0,hilly,1859,199.2,0,TT,0.2937,0,0
LauranceAxel,7,0,hilly,1859,199.2,0,Hills,0.423,0,0
TeunissenMike,8,0,hilly,1859,199.2,0,Classic,0.5464,0,0
HouleHugo,9,0,hilly,1859,199.2,0,GC,0.564,0,0
CarapazRichard,10,0,hilly,1859,199.2,0,Climber,0.8283,0,0
JegatJordan,11,0,hilly,1859,199.2,0,Climber,0.8283,0,0
EvenepoelRemco,12,0,hilly,1859,199.2,0,TT,0.8283,0,0
VingegaardJonas,13,0,hilly,1859,199.2,0,GC,0.8283,0,0
PogačarTadej,14,0,hilly,1859,199.2,0,Climber,0.8283,0,0
CicconeGiulio,15,0,hilly,1859,199.2,0,Climber,0.9517,0,0
GrégoireRomain,16,0,hilly,1859,199.2,0,Classic,0.9517,0,0
GallFelix,17,0,hilly,1859,199.2,0,Climber,0.9517,0,0
Van GilsMaxim,18,0,hilly,1859,199.2,0,Classic,0.9517,0,0
RodríguezCarlos,19,0,hilly,1859,199.2,0,GC,0.9517,0,0
MasEnric,20,0,hilly,1859,199.2,0,Climber,0.9517,0,0
AyusoJuan,21,0,hilly,1859,199.2,0,Climber,0.9517,0,0
BardetRomain,22,0,hilly,1859,199.2,0,Climber,0.9517,0,0
BernalEgan,23,0,hilly,1859,199.2,0,GC,0.9517,0,0
JorgensonMatteo,24,0,hilly,1859,199.2,0,GC,0.9517,0,0
MartinGuillaume,25,0,hilly,1859,199.2,0,Climber,0.9517,0,0
BilbaoPello,26,0,hilly,1859,199.2,0,Climber,0.9517,0,0
RogličPrimož,27,0,hilly,1859,199.2,0,Climber,0.9517,0,0
VlasovAleksandr,28,0,hilly,1859,199.2,0,Climber,0.9517,0,0
YatesSimon,29,0,hilly,1859,199.2,0,Climber,0.9517,0,0
PidcockTom,30,0,hilly,1859,199.2,0,Classic,0.9517,0,0
AlmeidaJoão,31,0,hilly,1859,199.2,0,GC,0.9517,0,0
YatesAdam,32,0,hilly,1859,199.2,0,Climber,0.9517,0,0
HindleyJai,33,0,hilly,1859,199.2,0,Climber,0.9517,0,0
LandaMikel,34,0,hilly,1859,199.2,0,Climber,0.9517,0,0
BuitragoSantiago,35,0,hilly,1859,199.2,0,Climber,1.2454,0,0
De PlusLaurens,36,0,hilly,1859,199.2,0,GC,1.2454,0,0
CrasSteff,37,0,hilly,1859,199.2,0,GC,1.2454,0,0
Gee-WestDerek,38,0,hilly,1859,199.2,0,Climber,1.3101,0,0
HarperChris,39,0,hilly,1859,199.2,0,GC,1.3101,0,0
Van WilderIlan,40,0,hilly,1859,199.2,0,GC,1.3101,0,0
HaigJack,41,0,hilly,1859,199.2,0,GC,1.3101,0,0
RomoJavier,42,0,hilly,1859,199.2,0,GC,1.3101,0,0
PowlessNeilson,43,0,hilly,1859,199.2,0,Classic,1.3101,0,0
MeintjesLouis,44,0,hilly,1859,199.2,0,GC,1.7154,0,0
EikingOdd Christian,45,0,hilly,1859,199.2,0,GC,1.7154,0,0
ArmirailBruno,46,0,hilly,1859,199.2,0,TT,1.7154,0,0
OnleyOscar,47,0,hilly,1859,199.2,0,GC,1.7154,0,0
MadouasValentin,48,0,hilly,1859,199.2,0,Classic,1.7154,0,0
HealyBen,49,0,hilly,1859,199.2,0,Climber,1.7154,0,0
CostaRui,50,0,hilly,1859,199.2,0,GC,1.7154,0,0
BarguilWarren,51,0,hilly,1859,199.2,0,Climber,1.7154,0,0
BernardJulien,52,0,hilly,1859,199.2,0,GC,1.7154,0,0
GoossensKobe,53,0,hilly,1859,199.2,0,Classic,1.7154,0,0
ThomasGeraint,54,0,hilly,1859,199.2,0,GC,2.3793,0,0
FormoloDavide,55,0,hilly,1859,199.2,0,Climber,2.3793,0,0
SkujiņšToms,56,0,hilly,1859,199.2,0,Classic,2.3793,0,0
VeronaCarlos,57,0,hilly,1859,199.2,0,GC,2.3793,0,0
JungelsBob,58,0,hilly,1859,199.2,0,TT,2.814,0,0
ZimmermannGeorg,59,0,hilly,1859,199.2,0,Classic,2.814,0,0
LapeiraPaul,60,0,hilly,1859,199.2,0,Classic,2.814,0,0
KeldermanWilco,61,0,hilly,1859,199.2,0,GC,2.814,0,0
BenootTiesj,62,0,hilly,1859,199.2,0,Classic,2.814,0,0
ProdhommeNicolas,63,0,hilly,1859,199.2,0,GC,3.2899,0,0
LutsenkoAlexey,64,0,hilly,1859,199.2,0,GC,3.2899,0,0
WilliamsStephen,65,0,hilly,1859,199.2,0,GC,3.2899,0,0
GenietsKevin,66,0,hilly,1859,199.2,0,Classic,3.4074,0,0
SolerMarc,67,0,hilly,1859,199.2,0,Climber,3.8597,0,0
SivakovPavel,68,0,hilly,1859,199.2,0,GC,3.8597,0,0
VervaekeLouis,69,0,hilly,1859,199.2,0,GC,3.9243,0,0
IzagirreIon,70,0,hilly,1859,199.2,0,GC,3.9243,0,0
KüngStefan,71,0,hilly,1859,199.2,0,TT,3.9243,0,0
van den BroekFrank,72,0,hilly,1859,199.2,0,GC,3.9243,0,0
JohannessenTobias Halland,73,0,hilly,1859,199.2,0,Climber,3.9243,0,0
Kragh AndersenSøren,74,0,hilly,1859,199.2,0,TT,4.1946,0,0
NeilandsKrists,75,0,hilly,1859,199.2,0,Classic,4.7292,0,0
PetersNans,76,0,hilly,1859,199.2,0,Classic,4.7292,0,0
CampenaertsVictor,77,0,hilly,1859,199.2,0,TT,4.7292,0,0
GeschkeSimon,78,0,hilly,1859,199.2,0,Climber,4.7292,0,0
VanhouckeHarm,79,0,hilly,1859,199.2,0,GC,4.7292,0,0
FuglsangJakob,80,0,hilly,1859,199.2,0,GC,4.7292,0,0
PoelsWout,81,0,hilly,1859,199.2,0,Climber,4.7292,0,0
GrellierFabien,82,0,hilly,1859,199.2,0,Classic,4.7292,0,0
DenzNico,83,0,hilly,1859,199.2,0,Hills,4.7292,0,0
SobreroMatteo,84,0,hilly,1859,199.2,0,TT,4.7292,0,0
TillerRasmus,85,0,hilly,1859,199.2,0,Classic,4.7292,0,0
Van MoerBrent,86,0,hilly,1859,199.2,0,Classic,4.7292,0,0
van AertWout,87,0,hilly,1859,199.2,0,Classic,4.7292,0,0
KulsetJohannes,88,0,hilly,1859,199.2,0,GC,5.2873,0,0
MohoričMatej,89,0,hilly,1859,199.2,0,Classic,5.7749,0,0
DillierSilvan,90,0,hilly,1859,199.2,0,Classic,6.4094,0,0
LemmenBart,91,0,hilly,1859,199.2,0,GC,6.4094,0,0
AckermannPascal,92,0,hilly,1859,199.2,0,Sprint,6.4094,0,0
BoivinGuillaume,93,0,hilly,1859,199.2,0,Classic,6.4094,0,0
MosconGianni,94,0,hilly,1859,199.2,0,Classic,6.4094,0,0
DujardinSandy,95,0,hilly,1859,199.2,0,Classic,6.4094,0,0
TratnikJan,96,0,hilly,1859,199.2,0,TT,6.4094,0,0
GachignardThomas,97,0,hilly,1859,199.2,0,GC,6.4094,0,0
van der PoelMathieu,98,0,hilly,1859,199.2,0,Classic,6.4094,0,0
LaporteChristophe,99,0,hilly,1859,199.2,0,Classic,6.4094,0,0
AranburuAlex,100,0,hilly,1859,199.2,0,Classic,6.4094,0,0
GirmayBiniam,101,0,hilly,1859,199.2,0,Classic,6.4094,0,0
MühlbergerGregor,102,0,hilly,1859,199.2,0,Climber,6.4094,0,0
GauduDavid,103,0,hilly,1859,199.2,0,Climber,6.4094,0,0
CoquardBryan,104,0,hilly,1859,199.2,0,Sprint,6.4094,0,0
ChampoussinClément,105,0,hilly,1859,199.2,0,Climber,6.4094,0,0
KwiatkowskiMichał,106,0,hilly,1859,199.2,0,Classic,6.4094,0,0
MartinezLenny,107,0,hilly,1859,199.2,0,Climber,6.4094,0,0
Juul-JensenChristopher,108,0,hilly,1859,199.2,0,GC,6.4094,0,0
WellensTim,109,0,hilly,1859,199.2,0,GC,6.7795,0,0
ZingleAxel,110,0,hilly,1859,199.2,0,Classic,6.7795,0,0
KristoffAlexander,111,0,hilly,1859,199.2,0,Classic,6.7795,0,0
VercherMattéo,112,0,hilly,1859,199.2,0,Hills,6.7795,0,0
HerradaJesús,113,0,hilly,1859,199.2,0,GC,6.7795,0,0
RussoClément,114,0,hilly,1859,199.2,0,Classic,6.7795,0,0
WærenskjoldSøren,115,0,hilly,1859,199.2,0,Classic,6.7795,0,0
TurgisAnthony,116,0,hilly,1859,199.2,0,Classic,6.7795,0,0
GrignardSébastien,117,0,hilly,1859,199.2,0,Classic,6.7795,0,0
MezgecLuka,118,0,hilly,1859,199.2,0,Hills,6.7795,0,0
StuyvenJasper,119,0,hilly,1859,199.2,0,Classic,6.7795,0,0
BeullensCedric,120,0,hilly,1859,199.2,0,Classic,7.1848,0,0
DeclercqTim,121,0,hilly,1859,199.2,0,Classic,7.1848,0,0
WrightFred,122,0,hilly,1859,199.2,0,Hills,7.1848,0,0
van PoppelDanny,123,0,hilly,1859,199.2,0,Sprint,7.1848,0,0
PolittNils,124,0,hilly,1859,199.2,0,Classic,7.1848,0,0
GibbonsRyan,125,0,hilly,1859,199.2,0,Hills,7.1848,0,0
LampaertYves,126,0,hilly,1859,199.2,0,Classic,7.1848,0,0
RickaertJonas,127,0,hilly,1859,199.2,0,Classic,7.1848,0,0
ArndtNikias,128,0,hilly,1859,199.2,0,Hills,7.1848,0,0
RexLaurenz,129,0,hilly,1859,199.2,0,Classic,7.1848,0,0
StewartJake,130,0,hilly,1859,199.2,0,Hills,7.1848,0,0
ReindersElmar,131,0,hilly,1859,199.2,0,Classic,7.1848,0,0
LazkanoOier,132,0,hilly,1859,199.2,0,Classic,7.1848,0,0
MatthewsMichael,133,0,hilly,1859,199.2,0,Classic,7.1848,0,0
GodonDorian,134,0,hilly,1859,199.2,0,Hills,7.1848,0,0
BauhausPhil,135,0,hilly,1859,199.2,0,Sprint,7.1848,0,0
VermeerschGianni,136,0,hilly,1859,199.2,0,Classic,7.1848,0,0
van den BergMarijn,137,0,hilly,1859,199.2,0,Hills,7.1848,0,0
NaesenOliver,138,0,hilly,1859,199.2,0,Classic,7.1848,0,0
DurbridgeLuke,139,0,hilly,1859,199.2,0,TT,7.1848,0,0
PedersenMads,140,0,hilly,1859,199.2,0,Classic,7.1848,0,0
BennettSam,141,0,hilly,1859,199.2,0,Sprint,7.1848,0,0
PhilipsenJasper,142,0,hilly,1859,199.2,0,Sprint,7.1848,0,0
QuinnSean,143,0,hilly,1859,199.2,0,GC,7.1848,0,0
CortMagnus,144,0,hilly,1859,199.2,0,Hills,7.1848,0,0
HallerMarco,145,0,hilly,1859,199.2,0,Classic,7.1848,0,0
ThijssenGerben,146,0,hilly,1859,199.2,0,Sprint,7.1848,0,0
BurgaudeauMathieu,147,0,hilly,1859,199.2,0,Hills,7.1848,0,0
CastroviejoJonathan,148,0,hilly,1859,199.2,0,TT,7.1848,0,0
AllegaertPiet,149,0,hilly,1859,199.2,0,Classic,7.1848,0,0
TurnerBen,150,0,hilly,1859,199.2,0,Hills,7.1848,0,0
PedersenCasper,151,0,hilly,1859,199.2,0,Classic,7.1848,0,0
GhysRobbe,152,0,hilly,1859,199.2,0,Classic,7.1848,0,0
RenardAlexis,153,0,hilly,1859,199.2,0,Classic,7.1848,0,0
HirtJan,154,0,hilly,1859,199.2,0,GC,7.1848,0,0
PageHugo,155,0,hilly,1859,199.2,0,Classic,7.1848,0,0
De LieArnaud,156,0,hilly,1859,199.2,0,Classic,7.1848,0,0
BettiolAlberto,157,0,hilly,1859,199.2,0,Classic,7.1848,0,0
