rider_name,position,won,stage_type,elevation,distance_km,pcs_ranking,rider_type,gap_pct,hist_stage_wins,RCS_ranking
WilliamsStephen,77,0,mountain,4512,144.6,0,GC,16.6223,0,0
CostaRui,78,0,mountain,4512,144.6,0,GC,16.6223,0,0
FormoloDavide,79,0,mountain,4512,144.6,0,Climber,16.6223,0,0
LaporteChristophe,80,0,mountain,4512,144.6,0,Classic,16.6223,0,0
ChampoussinClément,81,0,mountain,4512,144.6,0,Climber,16.6223,0,0
ZimmermannGeorg,82,0,mountain,4512,144.6,0,Classic,16.6223,0,0
TillerRasmus,83,0,mountain,4512,144.6,0,Classic,16.6223,0,0
van AertWout,84,0,mountain,4512,144.6,0,Classic,16.6223,0,0
LapeiraPaul,85,0,mountain,4512,144.6,0,Classic,16.6223,0,0
JohannessenTobias Halland,86,0,mountain,4512,144.6,0,Climber,16.6223,0,0
LampaertYves,87,0,mountain,4512,144.6,0,Classic,16.6223,0,0
NaesenOliver,88,0,mountain,4512,144.6,0,Classic,16.6223,0,0
Van MoerBrent,89,0,mountain,4512,144.6,0,Classic,16.6223,0,0
DillierSilvan,90,0,mountain,4512,144.6,0,Classic,16.6223,0,0
BisseggerStefan,91,0,mountain,4512,144.6,0,TT,16.6223,0,0
van den BergMarijn,92,0,mountain,4512,144.6,0,Hills,16.6223,0,0
TeunissenMike,93,0,mountain,4512,144.6,0,Classic,16.6223,0,0
NeilandsKrists,94,0,mountain,4512,144.6,0,Classic,16.6223,0,0
RexLaurenz,95,0,mountain,4512,144.6,0,Classic,16.6223,0,0
CoquardBryan,96,0,mountain,4512,144.6,0,Sprint,16.6223,0,0
MosconGianni,97,0,mountain,4512,144.6,0,Classic,16.6223,0,0
SkujiņšToms,98,0,mountain,4512,144.6,0,Classic,16.6223,0,0
van PoppelDanny,99,0,mountain,4512,144.6,0,Sprint,16.6223,0,0
van der PoelMathieu,100,0,mountain,4512,144.6,0,Classic,16.6223,0,0
BeullensCedric,101,0,mountain,4512,144.6,0,Classic,16.6223,0,0
VermeerschGianni,102,0,mountain,4512,144.6,0,Classic,16.6223,0,0
CampenaertsVictor,103,0,mountain,4512,144.6,0,TT,16.6223,0,0
TurnerBen,104,0,mountain,4512,144.6,0,Hills,16.6223,0,0
GibbonsRyan,105,0,mountain,4512,144.6,0,Hills,16.6223,0,0
van den BroekFrank,106,0,mountain,4512,144.6,0,GC,16.6223,0,0
GhysRobbe,107,0,mountain,4512,144.6,0,Classic,16.6223,0,0
KwiatkowskiMichał,108,0,mountain,4512,144.6,0,Classic,16.6223,0,0
GachignardThomas,109,0,mountain,4512,144.6,0,GC,16.6223,0,0
TurgisAnthony,110,0,mountain,4512,144.6,0,Classic,16.6223,0,0
ArndtNikias,111,0,mountain,4512,144.6,0,Hills,16.6223,0,0
LauranceAxel,112,0,mountain,4512,144.6,0,Hills,16.6223,0,0
GirmayBiniam,113,0,mountain,4512,144.6,0,Classic,16.6223,0,0
PhilipsenJasper,114,0,mountain,4512,144.6,0,Sprint,16.6223,0,0
GeschkeSimon,115,0,mountain,4512,144.6,0,Climber,16.6223,0,0
AranburuAlex,116,0,mountain,4512,144.6,0,Classic,16.6223,0,0
DenzNico,117,0,mountain,4512,144.6,0,Hills,16.6223,0,0
AllegaertPiet,118,0,mountain,4512,144.6,0,Classic,16.6223,0,0
MatthewsMichael,119,0,mountain,4512,144.6,0,Classic,16.6223,0,0
De LieArnaud,120,0,mountain,4512,144.6,0,Classic,16.752,0,0
GrignardSébastien,121,0,mountain,4512,144.6,0,Classic,16.752,0,0
GodonDorian,122,0,mountain,4512,144.6,0,Hills,16.8476,0,0
DegenkolbJohn,123,0,mountain,4512,144.6,0,Classic,16.9637,0,0
KristoffAlexander,124,0,mountain,4512,144.6,0,Classic,16.9637,0,0
WærenskjoldSøren,125,0,mountain,4512,144.6,0,Classic,16.9637,0,0
MartinezLenny,126,0,mountain,4512,144.6,0,Climber,16.9637,0,0
VercherMattéo,127,0,mountain,4512,144.6,0,Hills,16.9637,0,0
MozzatoLuca,128,0,mountain,4512,144.6,0,Classic,16.9637,0,0
PageHugo,129,0,mountain,4512,144.6,0,Classic,16.9637,0,0
McLayDaniel,130,0,mountain,4512,144.6,0,Sprint,17.1208,0,0
Juul-JensenChristopher,131,0,mountain,4512,144.6,0,GC,17.4213,0,0
DurbridgeLuke,132,0,mountain,4512,144.6,0,TT,17.4213,0,0
GroenewegenDylan,133,0,mountain,4512,144.6,0,Sprint,17.4213,0,0
MezgecLuka,134,0,mountain,4512,144.6,0,Hills,17.4213,0,0
HealyBen,135,0,mountain,4512,144.6,0,Climber,17.4213,0,0
DriznersJarrad,136,0,mountain,4512,144.6,0,GC,17.4213,0,0
MohoričMatej,137,0,mountain,4512,144.6,0,Classic,17.674,0,0
VanhouckeHarm,138,0,mountain,4512,144.6,0,GC,17.8857,0,0
BalleriniDavide,139,0,mountain,4512,144.6,0,Classic,17.9335,0,0
BolCees,140,0,mountain,4512,144.6,0,Sprint,17.9335,0,0
CavendishMark,141,0,mountain,4512,144.6,0,Sprint,17.9335,0,0
PogačarTadej,1,1,mountain,4748,132.8,0,Climber,0.0,0,0
VingegaardJonas,2,0,mountain,4748,132.8,0,GC,0.0477,0,0
CarapazRichard,3,0,mountain,4748,132.8,0,Climber,0.1569,0,0
EvenepoelRemco,4,0,mountain,4748,132.8,0,TT,0.3615,0,0
MasEnric,5,0,mountain,4748,132.8,0,Climber,0.457,0,0
AlmeidaJoão,6,0,mountain,4748,132.8,0,GC,0.6002,0,0
JorgensonMatteo,7,0,mountain,4748,132.8,0,GC,0.6343,0,0
LandaMikel,8,0,mountain,4748,132.8,0,Climber,0.6889,0,0
YatesAdam,9,0,mountain,4748,132.8,0,Climber,0.7025,0,0
BardetRomain,10,0,mountain,4748,132.8,0,Climber,0.7639,0,0
JohannessenTobias Halland,11,0,mountain,4748,132.8,0,Climber,1.1117,0,0
Gee-WestDerek,12,0,mountain,4748,132.8,0,Climber,1.1458,0,0
CicconeGiulio,13,0,mountain,4748,132.8,0,Climber,1.1731,0,0
BuitragoSantiago,14,0,mountain,4748,132.8,0,Climber,1.2549,0,0
RodríguezCarlos,15,0,mountain,4748,132.8,0,GC,1.405,0,0
De PlusLaurens,16,0,mountain,4748,132.8,0,GC,1.5346,0,0
KeldermanWilco,17,0,mountain,4748,132.8,0,GC,1.5891,0,0
ArmirailBruno,18,0,mountain,4748,132.8,0,TT,2.2098,0,0
GenietsKevin,19,0,mountain,4748,132.8,0,Classic,2.2371,0,0
PoelsWout,20,0,mountain,4748,132.8,0,Climber,2.544,0,0
FuglsangJakob,21,0,mountain,4748,132.8,0,GC,2.6258,0,0
HindleyJai,22,0,mountain,4748,132.8,0,Climber,2.7691,0,0
YatesSimon,23,0,mountain,4748,132.8,0,Climber,2.7691,0,0
CrasSteff,24,0,mountain,4748,132.8,0,GC,2.7827,0,0
MeintjesLouis,25,0,mountain,4748,132.8,0,GC,2.7827,0,0
GallFelix,26,0,mountain,4748,132.8,0,Climber,2.9396,0,0
CastroviejoJonathan,27,0,mountain,4748,132.8,0,TT,3.4443,0,0
SivakovPavel,28,0,mountain,4748,132.8,0,GC,3.5193,0,0
SolerMarc,29,0,mountain,4748,132.8,0,Climber,3.5193,0,0
RomoJavier,30,0,mountain,4748,132.8,0,GC,3.5193,0,0
MadouasValentin,31,0,mountain,4748,132.8,0,Classic,3.6421,0,0
MartinGuillaume,32,0,mountain,4748,132.8,0,Climber,3.6421,0,0
JegatJordan,33,0,mountain,4748,132.8,0,Climber,3.6421,0,0
StuyvenJasper,34,0,mountain,4748,132.8,0,Classic,4.215,0,0
BurgaudeauMathieu,35,0,mountain,4748,132.8,0,Hills,4.3582,0,0
EikingOdd Christian,36,0,mountain,4748,132.8,0,GC,4.4264,0,0
WilliamsStephen,37,0,mountain,4748,132.8,0,GC,4.9175,0,0
TratnikJan,38,0,mountain,4748,132.8,0,TT,5.1221,0,0
BernardJulien,39,0,mountain,4748,132.8,0,GC,5.1494,0,0
VeronaCarlos,40,0,mountain,4748,132.8,0,GC,5.1494,0,0
JungelsBob,41,0,mountain,4748,132.8,0,TT,5.2926,0,0
GrégoireRomain,42,0,mountain,4748,132.8,0,Classic,6.0087,0,0
BarguilWarren,43,0,mountain,4748,132.8,0,Climber,6.0087,0,0
OnleyOscar,44,0,mountain,4748,132.8,0,GC,6.0087,0,0
LemmenBart,45,0,mountain,4748,132.8,0,GC,6.2474,0,0
HouleHugo,46,0,mountain,4748,132.8,0,GC,7.1068,0,0
GoossensKobe,47,0,mountain,4748,132.8,0,Classic,7.5433,0,0
KulsetJohannes,48,0,mountain,4748,132.8,0,GC,7.7343,0,0
Van WilderIlan,49,0,mountain,4748,132.8,0,GC,7.782,0,0
HirtJan,50,0,mountain,4748,132.8,0,GC,7.782,0,0
WellensTim,51,0,mountain,4748,132.8,0,GC,7.9321,0,0
HaigJack,52,0,mountain,4748,132.8,0,GC,7.9321,0,0
GeschkeSimon,53,0,mountain,4748,132.8,0,Climber,8.0821,0,0
AbrahamsenJonas,54,0,mountain,4748,132.8,0,Classic,9.1666,0,0
RodríguezCristián,55,0,mountain,4748,132.8,0,GC,9.1802,0,0
GrellierFabien,56,0,mountain,4748,132.8,0,Classic,9.2552,0,0
CortMagnus,57,0,mountain,4748,132.8,0,Hills,9.5212,0,0
HealyBen,58,0,mountain,4748,132.8,0,Climber,9.5212,0,0
Juul-JensenChristopher,59,0,mountain,4748,132.8,0,GC,9.7872,0,0
PacherQuentin,60,0,mountain,4748,132.8,0,Hills,9.8827,0,0
ThomasGeraint,61,0,mountain,4748,132.8,0,GC,10.2715,0,0
SobreroMatteo,62,0,mountain,4748,132.8,0,TT,10.2715,0,0
PolittNils,63,0,mountain,4748,132.8,0,Classic,10.5102,0,0
GachignardThomas,64,0,mountain,4748,132.8,0,GC,10.6602,0,0
TurgisAnthony,65,0,mountain,4748,132.8,0,Classic,10.6602,0,0
MühlbergerGregor,66,0,mountain,4748,132.8,0,Climber,10.6602,0,0
SkujiņšToms,67,0,mountain,4748,132.8,0,Classic,10.9671,0,0
NeilandsKrists,68,0,mountain,4748,132.8,0,Classic,10.9671,0,0
van den BroekFrank,69,0,mountain,4748,132.8,0,GC,11.0353,0,0
GauduDavid,70,0,mountain,4748,132.8,0,Climber,11.0831,0,0
van AertWout,71,0,mountain,4748,132.8,0,Classic,11.1172,0,0
TurnerBen,72,0,mountain,4748,132.8,0,Hills,11.5059,0,0
OliveiraNelson,73,0,mountain,4748,132.8,0,TT,11.5196,0,0
CostaRui,74,0,mountain,4748,132.8,0,GC,11.5537,0,0
PetersNans,75,0,mountain,4748,132.8,0,Classic,11.5741,0,0
LauranceAxel,76,0,mountain,4748,132.8,0,Hills,11.6082,0,0
LaporteChristophe,77,0,mountain,4748,132.8,0,Classic,11.8265,0,0
LazkanoOier,78,0,mountain,4748,132.8,0,Classic,11.8265,0,0
PowlessNeilson,79,0,mountain,4748,132.8,0,Classic,11.8265,0,0
VauquelinKévin,80,0,mountain,4748,132.8,0,GC,12.2221,0,0
ChampoussinClément,81,0,mountain,4748,132.8,0,Climber,12.2425,0,0
CoquardBryan,82,0,mountain,4748,132.8,0,Sprint,12.2425,0,0
García PiernaRaúl,83,0,mountain,4748,132.8,0,GC,12.9382,0,0
MatthewsMichael,84,0,mountain,4748,132.8,0,Classic,13.402,0,0
QuinnSean,85,0,mountain,4748,132.8,0,GC,13.402,0,0
FormoloDavide,86,0,mountain,4748,132.8,0,Climber,13.4361,0,0
RussoClément,87,0,mountain,4748,132.8,0,Classic,13.4361,0,0
NaesenOliver,88,0,mountain,4748,132.8,0,Classic,13.4361,0,0
ProdhommeNicolas,89,0,mountain,4748,132.8,0,GC,13.4361,0,0
VercherMattéo,90,0,mountain,4748,132.8,0,Hills,13.477,0,0
MosconGianni,91,0,mountain,4748,132.8,0,Classic,13.8112,0,0
KwiatkowskiMichał,92,0,mountain,4748,132.8,0,Classic,13.8112,0,0
ZimmermannGeorg,93,0,mountain,4748,132.8,0,Classic,13.8658,0,0
DujardinSandy,94,0,mountain,4748,132.8,0,Classic,14.1045,0,0
CampenaertsVictor,95,0,mountain,4748,132.8,0,TT,14.9093,0,0
BisseggerStefan,96,0,mountain,4748,132.8,0,TT,14.9093,0,0
BeullensCedric,97,0,mountain,4748,132.8,0,Classic,14.9093,0,0
DillierSilvan,98,0,mountain,4748,132.8,0,Classic,14.9093,0,0
AckermannPascal,99,0,mountain,4748,132.8,0,Sprint,14.9093,0,0
van den BergMarijn,100,0,mountain,4748,132.8,0,Hills,14.9093,0,0
BenootTiesj,101,0,mountain,4748,132.8,0,Classic,14.9093,0,0
van PoppelDanny,102,0,mountain,4748,132.8,0,Sprint,14.9093,0,0
VermeerschGianni,103,0,mountain,4748,132.8,0,Classic,14.9093,0,0
De LieArnaud,104,0,mountain,4748,132.8,0,Classic,14.9093,0,0
Van MoerBrent,105,0,mountain,4748,132.8,0,Classic,14.9093,0,0
HallerMarco,106,0,mountain,4748,132.8,0,Classic,14.9093,0,0
AranburuAlex,107,0,mountain,4748,132.8,0,Classic,14.9093,0,0
GibbonsRyan,108,0,mountain,4748,132.8,0,Hills,14.9093,0,0
BernalEgan,109,0,mountain,4748,132.8,0,GC,14.9093,0,0
AllegaertPiet,110,0,mountain,4748,132.8,0,Classic,14.9093,0,0
ZingleAxel,111,0,mountain,4748,132.8,0,Classic,14.9093,0,0
LapeiraPaul,112,0,mountain,4748,132.8,0,Classic,14.9093,0,0
DenzNico,113,0,mountain,4748,132.8,0,Hills,14.9093,0,0
ArndtNikias,114,0,mountain,4748,132.8,0,Hills,14.9093,0,0
GrignardSébastien,115,0,mountain,4748,132.8,0,Classic,14.9434,0,0
MartinezLenny,116,0,mountain,4748,132.8,0,Climber,14.9434,0,0
TillerRasmus,117,0,mountain,4748,132.8,0,Classic,15.0252,0,0
van der PoelMathieu,118,0,mountain,4748,132.8,0,Classic,15.0525,0,0
RexLaurenz,119,0,mountain,4748,132.8,0,Classic,15.0934,0,0
PageHugo,120,0,mountain,4748,132.8,0,Classic,15.0934,0,0
TeunissenMike,121,0,mountain,4748,132.8,0,Classic,15.0934,0,0
GirmayBiniam,122,0,mountain,4748,132.8,0,Classic,15.0934,0,0
KristoffAlexander,123,0,mountain,4748,132.8,0,Classic,15.3731,0,0
WærenskjoldSøren,124,0,mountain,4748,132.8,0,Classic,15.3867,0,0
DurbridgeLuke,125,0,mountain,4748,132.8,0,TT,15.4345,0,0
GroenewegenDylan,126,0,mountain,4748,132.8,0,Sprint,15.4345,0,0
DriznersJarrad,127,0,mountain,4748,132.8,0,GC,15.4345,0,0
GodonDorian,128,0,mountain,4748,132.8,0,Hills,15.5368,0,0
LampaertYves,129,0,mountain,4748,132.8,0,Classic,15.7005,0,0
PhilipsenJasper,130,0,mountain,4748,132.8,0,Sprint,15.7005,0,0
VanhouckeHarm,131,0,mountain,4748,132.8,0,GC,15.7005,0,0
MozzatoLuca,132,0,mountain,4748,132.8,0,Classic,15.7141,0,0
MohoričMatej,133,0,mountain,4748,132.8,0,Classic,16.4166,0,0
MezgecLuka,134,0,mountain,4748,132.8,0,Hills,16.4166,0,0
DegenkolbJohn,135,0,mountain,4748,132.8,0,Classic,16.4166,0,0
McLayDaniel,136,0,mountain,4748,132.8,0,Sprint,16.4166,0,0
GhysRobbe,137,0,mountain,4748,132.8,0,Classic,16.7167,0,0
TejadaHarold,138,0,mountain,4748,132.8,0,Climber,17.2077,0,0
BalleriniDavide,139,0,mountain,4748,132.8,0,Classic,17.2077,0,0
CavendishMark,140,0,mountain,4748,132.8,0,Sprint,17.2077,0,0
BolCees,141,0,mountain,4748,132.8,0,Sprint,17.2077,0,0
PogačarTadej,1,1,ITT,720,33.7,0,Climber,0.0,0,0
VingegaardJonas,2,0,ITT,720,33.7,0,GC,0.0,0,0
EvenepoelRemco,3,0,ITT,720,33.7,0,TT,0.0,0,0
JorgensonMatteo,4,0,ITT,720,33.7,0,GC,0.0,0,0
AlmeidaJoão,5,0,ITT,720,33.7,0,GC,0.0,0,0
Gee-WestDerek,6,0,ITT,720,33.7,0,Climber,0.0,0,0
LandaMikel,7,0,ITT,720,33.7,0,Climber,0.0,0,0
TejadaHarold,8,0,ITT,720,33.7,0,Climber,0.0,0,0
BuitragoSantiago,9,0,ITT,720,33.7,0,Climber,0.0,0,0
YatesAdam,10,0,ITT,720,33.7,0,Climber,0.0,0,0
MartinezLenny,11,0,ITT,720,33.7,0,Climber,0.0,0,0
YatesSimon,12,0,ITT,720,33.7,0,Climber,0.0,0,0
CampenaertsVictor,13,0,ITT,720,33.7,0,TT,0.0,0,0
PacherQuentin,14,0,ITT,720,33.7,0,Hills,0.0,0,0
GrégoireRomain,15,0,ITT,720,33.7,0,Classic,0.0,0,0
PowlessNeilson,16,0,ITT,720,33.7,0,Classic,0.0,0,0
RodríguezCarlos,17,0,ITT,720,33.7,0,GC,0.0,0,0
Van WilderIlan,18,0,ITT,720,33.7,0,GC,0.0,0,0
SobreroMatteo,19,0,ITT,720,33.7,0,TT,0.0,0,0
VauquelinKévin,20,0,ITT,720,33.7,0,GC,0.0,0,0
FuglsangJakob,21,0,ITT,720,33.7,0,GC,0.0,0,0
MatthewsMichael,22,0,ITT,720,33.7,0,Classic,0.0,0,0
ArmirailBruno,23,0,ITT,720,33.7,0,TT,0.0,0,0
TratnikJan,24,0,ITT,720,33.7,0,TT,0.0,0,0
MasEnric,25,0,ITT,720,33.7,0,Climber,0.0,0,0
De PlusLaurens,26,0,ITT,720,33.7,0,GC,0.0,0,0
MartinGuillaume,27,0,ITT,720,33.7,0,Climber,0.0,0,0
García PiernaRaúl,28,0,ITT,720,33.7,0,GC,0.0,0,0
StuyvenJasper,29,0,ITT,720,33.7,0,Classic,0.0,0,0
BurgaudeauMathieu,30,0,ITT,720,33.7,0,Hills,0.0,0,0
OnleyOscar,31,0,ITT,720,33.7,0,GC,0.0,0,0
JegatJordan,32,0,ITT,720,33.7,0,Climber,0.0,0,0
GachignardThomas,33,0,ITT,720,33.7,0,GC,0.0,0,0
HindleyJai,34,0,ITT,720,33.7,0,Climber,0.0,0,0
JungelsBob,35,0,ITT,720,33.7,0,TT,0.0,0,0
CicconeGiulio,36,0,ITT,720,33.7,0,Climber,0.0,0,0
BardetRomain,37,0,ITT,720,33.7,0,Climber,0.0,0,0
CrasSteff,38,0,ITT,720,33.7,0,GC,0.0,0,0
MadouasValentin,39,0,ITT,720,33.7,0,Classic,0.0,0,0
HaigJack,40,0,ITT,720,33.7,0,GC,0.0,0,0
WellensTim,41,0,ITT,720,33.7,0,GC,0.0,0,0
van der PoelMathieu,42,0,ITT,720,33.7,0,Classic,0.0,0,0
GoossensKobe,43,0,ITT,720,33.7,0,Classic,0.0,0,0
LemmenBart,44,0,ITT,720,33.7,0,GC,0.0,0,0
VercherMattéo,45,0,ITT,720,33.7,0,Hills,0.0,0,0
MeintjesLouis,46,0,ITT,720,33.7,0,GC,0.0,0,0
RussoClément,47,0,ITT,720,33.7,0,Classic,0.0,0,0
ProdhommeNicolas,48,0,ITT,720,33.7,0,GC,0.0,0,0
BernardJulien,49,0,ITT,720,33.7,0,GC,0.0,0,0
HouleHugo,50,0,ITT,720,33.7,0,GC,0.0,0,0
DurbridgeLuke,51,0,ITT,720,33.7,0,TT,0.0,0,0
GodonDorian,52,0,ITT,720,33.7,0,Hills,0.0,0,0
NeilandsKrists,53,0,ITT,720,33.7,0,Classic,0.0,0,0
ChampoussinClément,54,0,ITT,720,33.7,0,Climber,0.0,0,0
ThomasGeraint,55,0,ITT,720,33.7,0,GC,0.0,0,0
GauduDavid,56,0,ITT,720,33.7,0,Climber,0.0,0,0
MohoričMatej,57,0,ITT,720,33.7,0,Classic,0.0,0,0
Juul-JensenChristopher,58,0,ITT,720,33.7,0,GC,0.0,0,0
BarguilWarren,59,0,ITT,720,33.7,0,Climber,0.0,0,0
van den BroekFrank,60,0,ITT,720,33.7,0,GC,0.0,0,0
LauranceAxel,61,0,ITT,720,33.7,0,Hills,0.0,0,0
GeschkeSimon,62,0,ITT,720,33.7,0,Climber,0.0,0,0
LazkanoOier,63,0,ITT,720,33.7,0,Classic,0.0,0,0
PetersNans,64,0,ITT,720,33.7,0,Classic,0.0,0,0
OliveiraNelson,65,0,ITT,720,33.7,0,TT,0.0,0,0
FormoloDavide,66,0,ITT,720,33.7,0,Climber,0.0,0,0
BernalEgan,67,0,ITT,720,33.7,0,GC,0.0,0,0
MühlbergerGregor,68,0,ITT,720,33.7,0,Climber,0.0,0,0
GrignardSébastien,69,0,ITT,720,33.7,0,Classic,0.0,0,0
PolittNils,70,0,ITT,720,33.7,0,Classic,0.0,0,0
QuinnSean,71,0,ITT,720,33.7,0,GC,0.0,0,0
ZingleAxel,72,0,ITT,720,33.7,0,Classic,0.0,0,0
GrellierFabien,73,0,ITT,720,33.7,0,Classic,0.0,0,0
GibbonsRyan,74,0,ITT,720,33.7,0,Hills,0.0,0,0
VanhouckeHarm,75,0,ITT,720,33.7,0,GC,0.0,0,0
KulsetJohannes,76,0,ITT,720,33.7,0,GC,0.0,0,0
RodríguezCristián,77,0,ITT,720,33.7,0,GC,0.0,0,0
KeldermanWilco,78,0,ITT,720,33.7,0,GC,0.0,0,0
JohannessenTobias Halland,79,0,ITT,720,33.7,0,Climber,0.0,0,0
BeullensCedric,80,0,ITT,720,33.7,0,Classic,0.0,0,0
PageHugo,81,0,ITT,720,33.7,0,Classic,0.0,0,0
SivakovPavel,82,0,ITT,720,33.7,0,GC,0.0,0,0
RomoJavier,83,0,ITT,720,33.7,0,GC,0.0,0,0
BisseggerStefan,84,0,ITT,720,33.7,0,TT,0.0,0,0
VeronaCarlos,85,0,ITT,720,33.7,0,GC,0.0,0,0
BolCees,86,0,ITT,720,33.7,0,Sprint,0.0,0,0
TillerRasmus,87,0,ITT,720,33.7,0,Classic,0.0,0,0
Van MoerBrent,88,0,ITT,720,33.7,0,Classic,0.0,0,0
LaporteChristophe,89,0,ITT,720,33.7,0,Classic,0.0,0,0
van den BergMarijn,90,0,ITT,720,33.7,0,Hills,0.0,0,0
GenietsKevin,91,0,ITT,720,33.7,0,Classic,0.0,0,0
CoquardBryan,92,0,ITT,720,33.7,0,Sprint,0.0,0,0
AbrahamsenJonas,93,0,ITT,720,33.7,0,Classic,0.0,0,0
ZimmermannGeorg,94,0,ITT,720,33.7,0,Classic,0.0,0,0
RexLaurenz,95,0,ITT,720,33.7,0,Classic,0.0,0,0
CortMagnus,96,0,ITT,720,33.7,0,Hills,0.0,0,0
PoelsWout,97,0,ITT,720,33.7,0,Climber,0.0,0,0
EikingOdd Christian,98,0,ITT,720,33.7,0,GC,0.0,0,0
van PoppelDanny,99,0,ITT,720,33.7,0,Sprint,0.0,0,0
DriznersJarrad,100,0,ITT,720,33.7,0,GC,0.0,0,0
VermeerschGianni,101,0,ITT,720,33.7,0,Classic,0.0,0,0
CostaRui,102,0,ITT,720,33.7,0,GC,0.0,0,0
GallFelix,103,0,ITT,720,33.7,0,Climber,0.0,0,0
PhilipsenJasper,104,0,ITT,720,33.7,0,Sprint,0.0,0,0
CastroviejoJonathan,105,0,ITT,720,33.7,0,TT,0.0,0,0
LapeiraPaul,106,0,ITT,720,33.7,0,Classic,0.0,0,0
BenootTiesj,107,0,ITT,720,33.7,0,Classic,0.0,0,0
TurgisAnthony,108,0,ITT,720,33.7,0,Classic,0.0,0,0
DillierSilvan,109,0,ITT,720,33.7,0,Classic,0.0,0,0
HealyBen,110,0,ITT,720,33.7,0,Climber,0.0,0,0
HirtJan,111,0,ITT,720,33.7,0,GC,0.0,0,0
TurnerBen,112,0,ITT,720,33.7,0,Hills,0.0,0,0
BalleriniDavide,113,0,ITT,720,33.7,0,Classic,0.0,0,0
GhysRobbe,114,0,ITT,720,33.7,0,Classic,0.0,0,0
DenzNico,115,0,ITT,720,33.7,0,Hills,0.0,0,0
AranburuAlex,116,0,ITT,720,33.7,0,Classic,0.0,0,0
De LieArnaud,117,0,ITT,720,33.7,0,Classic,0.0,0,0
MezgecLuka,118,0,ITT,720,33.7,0,Hills,0.0,0,0
MosconGianni,119,0,ITT,720,33.7,0,Classic,0.0,0,0
van AertWout,120,0,ITT,720,33.7,0,Classic,0.0,0,0
TeunissenMike,121,0,ITT,720,33.7,0,Classic,0.0,0,0
CarapazRichard,122,0,ITT,720,33.7,0,Climber,0.0,0,0
DegenkolbJohn,123,0,ITT,720,33.7,0,Classic,0.0,0,0
LampaertYves,124,0,ITT,720,33.7,0,Classic,0.0,0,0
SkujiņšToms,125,0,ITT,720,33.7,0,Classic,0.0,0,0
MozzatoLuca,126,0,ITT,720,33.7,0,Classic,0.0,0,0
KristoffAlexander,127,0,ITT,720,33.7,0,Classic,0.0,0,0
KwiatkowskiMichał,128,0,ITT,720,33.7,0,Classic,0.0,0,0
McLayDaniel,129,0,ITT,720,33.7,0,Sprint,0.0,0,0
AckermannPascal,130,0,ITT,720,33.7,0,Sprint,0.0,0,0
HallerMarco,131,0,ITT,720,33.7,0,Classic,0.0,0,0
AllegaertPiet,132,0,ITT,720,33.7,0,Classic,0.0,0,0
NaesenOliver,133,0,ITT,720,33.7,0,Classic,0.0,0,0
CavendishMark,134,0,ITT,720,33.7,0,Sprint,0.0,0,0
GirmayBiniam,135,0,ITT,720,33.7,0,Classic,0.0,0,0
WilliamsStephen,136,0,ITT,720,33.7,0,GC,0.0,0,0
DujardinSandy,137,0,ITT,720,33.7,0,Classic,0.0,0,0
WærenskjoldSøren,138,0,ITT,720,33.7,0,Classic,0.0,0,0
ArndtNikias,139,0,ITT,720,33.7,0,Hills,0.0,0,0
SolerMarc,140,0,ITT,720,33.7,0,Climber,0.0,0,0
GroenewegenDylan,141,0,ITT,720,33.7,0,Sprint,0.0,0,0
